month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-01-01,Bronx,2,LCL/LTD,BX5,Off-Peak,1553607,16323185,10.51
2025-01-01,Bronx,2,LCL/LTD,BX5,Peak,588661,5971536,10.14
2025-01-01,Bronx,1,LCL/LTD,BX6,Off-Peak,6210174,46287475,7.45
2025-01-01,Bronx,1,LCL/LTD,BX6,Peak,2937935,18500987,6.3
2025-01-01,Bronx,2,LCL/LTD,BX6,Off-Peak,1545716,12721957,8.23
2025-01-01,Bronx,2,LCL/LTD,BX6,Peak,599447,4637941,7.74
2025-01-01,Bronx,1,SBS,BX6+,Off-Peak,4924643,37642460,7.64
2025-01-01,Bronx,1,SBS,BX6+,Peak,2717249,19094533,7.03
2025-01-01,Bronx,2,SBS,BX6+,Off-Peak,1124266,9951127,8.85
2025-01-01,Bronx,2,SBS,BX6+,Peak,576271,5083027,8.82
2025-01-01,Bronx,1,LCL/LTD,BX7,Off-Peak,6949372,49895420,7.18
2025-01-01,Bronx,1,LCL/LTD,BX7,Peak,3804459,25190557,6.62
2025-01-01,Bronx,2,LCL/LTD,BX7,Off-Peak,1640874,12735716,7.76
2025-01-01,Bronx,2,LCL/LTD,BX7,Peak,682453,5085169,7.45
2025-01-01,Bronx,1,LCL/LTD,BX8,Off-Peak,4843601,39767731,8.21
2025-01-01,Bronx,1,LCL/LTD,BX8,Peak,3149786,24720628,7.85
2025-01-01,Bronx,2,LCL/LTD,BX8,Off-Peak,747335,6822194,9.13
2025-01-01,Bronx,2,LCL/LTD,BX8,Peak,333230,3068788,9.21
2025-01-01,Bronx,1,LCL/LTD,BX9,Off-Peak,13282932,87332098,6.57
2025-01-01,Bronx,1,LCL/LTD,BX9,Peak,6647136,40009669,6.02
2025-01-01,Bronx,2,LCL/LTD,BX9,Off-Peak,2934110,20389054,6.95
2025-01-01,Bronx,2,LCL/LTD,BX9,Peak,1246350,8293813,6.65
2025-01-01,Bronx,1,EXP,BXM1,Off-Peak,3620815,42471115,11.73
2025-01-01,Bronx,1,EXP,BXM1,Peak,2338639,24772327,10.59
2025-01-01,Bronx,2,EXP,BXM1,Off-Peak,512612,6829117,13.32
2025-01-01,Bronx,2,EXP,BXM1,Peak,251973,3338863,13.25
2025-01-01,Bronx,1,EXP,BXM10,Off-Peak,3288269,36542783,11.11
2025-01-01,Bronx,1,EXP,BXM10,Peak,2565438,25642202,10
2025-01-01,Bronx,2,EXP,BXM10,Off-Peak,508365,6620508,13.02
2025-01-01,Bronx,2,EXP,BXM10,Peak,241396,3106987,12.87
2025-01-01,Bronx,1,EXP,BXM11,Off-Peak,2923150,34683898,11.87
2025-01-01,Bronx,1,EXP,BXM11,Peak,2177745,23683892,10.88
2025-01-01,Bronx,2,EXP,BXM11,Off-Peak,492812,6604906,13.4
2025-01-01,Bronx,2,EXP,BXM11,Peak,220007,2842294,12.92
2025-01-01,Bronx,1,EXP,BXM18,Off-Peak,386364,4734536,12.25
2025-01-01,Bronx,1,EXP,BXM18,Peak,1010453,10463375,10.36
2025-01-01,Bronx,1,EXP,BXM2,Off-Peak,2566581,29975166,11.68
2025-01-01,Bronx,1,EXP,BXM2,Peak,1650917,17898174,10.84
2025-01-01,Bronx,2,EXP,BXM2,Off-Peak,473615,6165252,13.02
2025-01-01,Bronx,2,EXP,BXM2,Peak,211638,2704604,12.78
2025-01-01,Bronx,1,EXP,BXM3,Off-Peak,2082313,24149758,11.6
2025-01-01,Bronx,1,EXP,BXM3,Peak,1436443,15261707,10.62
2025-01-01,Bronx,2,EXP,BXM3,Off-Peak,304526,3953862,12.98
2025-01-01,Bronx,2,EXP,BXM3,Peak,129990,1627261,12.52
2025-01-01,Bronx,1,EXP,BXM4,Off-Peak,1600714,15423030,9.64
2025-01-01,Bronx,1,EXP,BXM4,Peak,797704,7085700,8.88
2025-01-01,Bronx,2,EXP,BXM4,Off-Peak,315205,3434004,10.89
2025-01-01,Bronx,2,EXP,BXM4,Peak,89567,929012.4,10.37
2025-01-01,Bronx,1,EXP,BXM6,Off-Peak,1443157,17827243,12.35
2025-01-01,Bronx,1,EXP,BXM6,Peak,1303628,14167382,10.87
2025-01-01,Bronx,2,EXP,BXM6,Off-Peak,390196,5749733,14.74
2025-01-01,Bronx,2,EXP,BXM6,Peak,122254,1778674,14.55
2025-01-01,Bronx,1,EXP,BXM7,Off-Peak,4613867,72598370,15.73
2025-01-01,Bronx,1,EXP,BXM7,Peak,3628463,51389399,14.16
2025-01-01,Bronx,2,EXP,BXM7,Off-Peak,857705,14964415,17.45
2025-01-01,Bronx,2,EXP,BXM7,Peak,430692,7636932,17.73
2025-01-01,Bronx,1,EXP,BXM8,Off-Peak,2918729,38411096,13.16
2025-01-01,Bronx,1,EXP,BXM8,Peak,2490875,29203297,11.72
2025-01-01,Bronx,2,EXP,BXM8,Off-Peak,451773,6687821,14.8
2025-01-01,Bronx,2,EXP,BXM8,Peak,212722,3140374,14.76
2025-01-01,Bronx,1,EXP,BXM9,Off-Peak,3088389,42887678,13.89
2025-01-01,Bronx,1,EXP,BXM9,Peak,2322182,28004749,12.06
2025-01-01,Bronx,2,EXP,BXM9,Off-Peak,410091,6448874,15.73
2025-01-01,Bronx,2,EXP,BXM9,Peak,189130,3001208,15.87
2025-01-01,Brooklyn,1,LCL/LTD,B1,Off-Peak,4867325,33991819,6.98
2025-01-01,Brooklyn,1,LCL/LTD,B1,Peak,2275091,14693090,6.46
2025-01-01,Brooklyn,2,LCL/LTD,B1,Off-Peak,1341592,9579478,7.14
2025-01-01,Brooklyn,2,LCL/LTD,B1,Peak,558239,3954182,7.08
2025-01-01,Brooklyn,1,LCL/LTD,B100,Off-Peak,3325058,30509334,9.18
2025-01-01,Brooklyn,1,LCL/LTD,B100,Peak,2753146,23351562,8.48
